Quarter,Year,Country,Delta_Interest_EU,Delta_Interest_JPY,Delta_Interest_US,ECB,Exchange_rate,FFR,FX_long,FX_short,Fin_depth,Fin_dev,GDP Growth,GDP per cap,Interest rate,JPY,Pol_Risk,Ratings FC,Ratings LC,VIX,WUI,market_volume_bonds,market_volume_loans,Amount,LCY,Currency,Domestic,Corporate,Industry,Bond,Tenor,Tenor_bracket,FCY
1,2017,Malaysia,12.0,11.95,11.6,0.25,3.1901,0.65,0.0373475990429712,0.0299559976492125,59.4843092982775,0.57053142786026,1.3,10419.575,12.25,0.3,-0.480093956,9.0,9.0,12.54,32886.18,2.1582,16.489600000000003,0.081,1,MYR,1,1,Energy,0,2.0,0-5 yrs,0
2,2021,Malaysia,17.25,17.2,17.43,0.25,7.676669565,0.07,0.0453749454950944,0.0427489680437723,72.3314362215637,0.563018500804901,11.4,9663.877,17.5,0.3,-1.13676095,6.0,6.0,17.9,22550.07,1.5646,8.5537,0.4341,0,MYR,1,1,Industrials,0,18.0,>10 yrs,0
1,2016,India,7.0,6.95,6.91,0.25,3.007438095,0.34,0.0240603083452381,0.0280161287173841,69.3730661738964,0.512970507144928,3.3,10891.19,7.25,0.3,-2.007214785,10.0,10.0,17.7,24088.85,0.0,2.7868,0.045,0,USD,1,1,Utilities,1,10.0,5-10 yrs,0
2,2012,Mexico,3.25,4.7,4.86,1.75,1.780904545,0.14,0.0383029883558994,0.029806090866607,51.8380733353553,0.532826960086823,4.8,11637.915,5.0,0.3,-1.22053194,10.0,10.0,26.66,25315.06,0.0,0.6527999999999998,0.0064,0,MYR,1,1,Utilities,1,2.0,>10 yrs,0
2,2022,Malaysia,12.74,12.69,12.66,0.25,4.9764,0.33,0.0384483686716622,0.034041235923879,70.6060973782971,0.654686987400055,3.0,9612.062,12.99,0.3,-0.3314659,9.0,9.0,25.69,25434.66,20.6599,24.0695,0.051,0,BRL,0,1,Utilities,0,11.0,5-10 yrs,0
1,2015,Thailand,8.2,8.2,8.39,0.3,62.13,0.11,0.0213670145800781,0.0112044576032245,51.8675240772184,0.449610769748688,8.0,1590.174,8.5,0.3,-0.954773545,11.0,11.0,13.04,21909.18,0.0,6.894,0.0722,1,ZAR,1,1,Energy,0,7.0,>10 yrs,0
2,2016,Turkey,6.793247273,6.743247273000001,6.673247273,0.25,13276.0,0.37,0.0243178719689672,0.0300813571580085,39.4024246939413,0.283860296010971,5.0,3604.99,7.043247273,0.3,-0.379699737,11.0,11.0,14.2,22924.96,0.35,2.6097,0.075,0,ZAR,1,1,Energy,1,4.0,5-10 yrs,1
4,2017,India,6.0,5.95,5.1,0.25,64.4775,1.15,0.0158604266088655,0.009828719224284,48.794021399068,0.467568516731262,6.8,1957.97,6.25,0.3,-0.774099052,12.0,12.0,11.43,23726.95,3.8595,13.271599999999998,0.0304,1,USD,1,1,Utilities,0,18.0,>10 yrs,0
3,2022,Malaysia,12.25,13.45,12.07,1.5,5.0477,1.68,0.0392055996830825,0.0341933252803401,70.6060973782971,0.654686987400055,3.0,9612.062,13.75,0.3,-0.3314659,9.0,9.0,25.56,20214.25,22.4453,24.0695,0.0928,0,INR,0,1,Materials,1,19.0,5-10 yrs,0
2,2017,Thailand,6.25,6.2,5.6,0.25,65.8009,0.9,0.0175260584544546,0.0086370578245442,48.794021399068,0.467568516731262,6.8,1957.97,6.5,0.3,-0.774099052,12.0,12.0,9.89,22192.55,2.6243000000000003,10.1247,0.0022,1,MYR,1,1,Energy,1,18.0,>10 yrs,0
1,2012,South Africa,1.25,2.7,2.92,1.75,31.506,0.08,0.0179317030239233,0.0102699732644352,136.230998631992,0.617483973503113,7.2,5860.583,3.0,0.3,-1.216630697,13.0,13.0,17.26,19113.69,0.0,0.4676,0.0161,1,BRL,1,1,Energy,0,30.0,>10 yrs,0
1,2015,South Africa,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.3194,1,MYR,1,1,Energy,1,15.0,>10 yrs,1
4,2021,India,5.37,5.32,5.54,0.25,20.0461,0.08,0.0362194753415904,0.0183829213713993,35.1504975428107,0.32231593132019,5.7,10180.182,5.62,0.3,-0.688360929,13.0,13.0,31.12,23117.64,10.3631,8.4653,0.1318,0,BRL,1,1,Materials,0,3.0,5-10 yrs,0
4,2012,India,5.75,6.95,7.09,1.5,2.0269,0.16,0.041704523229849,0.0293824564863742,62.5192931966295,0.541808545589447,1.9,12782.844,7.25,0.3,0.045961641,12.0,12.0,16.64,22170.6,0.0,6.6149,0.05,1,INR,1,1,Utilities,0,4.0,>10 yrs,0
1,2012,South Africa,7.75,9.2,9.42,1.75,51.0015,0.08,0.0223844668052482,0.0225768219227338,51.8885076473311,0.433532446622849,5.5,1434.018,9.5,0.3,-1.289309859,11.0,11.0,17.26,19113.69,0.0,3.7295,0.0047,1,MYR,1,1,Energy,1,20.0,>10 yrs,0
3,2019,South Africa,5.25,5.2,3.1,0.25,3.8557,2.4,0.0376830258289023,0.0362981240983516,62.7905050746971,0.643020868301392,1.2,9364.237,5.5,0.3,-0.714393616,9.0,9.0,19.66,25417.49,7.123400000000001,18.3731,0.1365,0,INR,0,1,Consumer staples,0,14.0,5-10 yrs,0
4,2011,Malaysia,1.625,3.075,3.305,1.75,30.4571,0.07,0.0180815668976687,0.0131680632188637,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,27.41,18218.82,0.0,0.2748,0.11,1,INR,1,1,Energy,1,3.0,5-10 yrs,0
4,2015,Malaysia,6.95,6.95,7.13,0.3,3.010659091,0.12,0.0250272051218007,0.0224474137903695,66.4778973468372,0.52715677022934,6.1,10973.586,7.25,0.3,-1.495309711,11.0,11.0,14.67,27336.31,0.0,2.7574,0.0194,0,INR,1,1,Utilities,0,11.0,>10 yrs,0
4,2021,South Africa,8.65,8.6,8.82,0.25,5.279,0.08,0.0377362921476987,0.0362392286677463,68.805224677681,0.654686987400055,4.8,8269.709,8.9,0.3,-0.41969654,9.0,9.0,31.12,23117.64,18.0905,22.582300000000004,0.0309,1,EUR,1,1,Utilities,1,5.0,>10 yrs,0
2,2011,Brazil,4.0,5.7,5.9,2.0,44.9143,0.1,0.0201414094420913,0.0165755732477296,51.2892331325282,0.484724432229996,5.2,1449.604,6.0,0.3,-1.32679534,11.0,11.0,18.3,16742.34,0.0,2.1663,0.3524,1,INR,1,1,Utilities,0,13.0,>10 yrs,0
1,2021,Mexico,2.15,2.1,2.31,0.25,5.3673,0.09,0.0388247374661458,0.0558006604750846,68.805224677681,0.654686987400055,4.8,8269.709,2.4,0.3,-0.41969654,9.0,9.0,23.35,17911.83,10.6132,20.7823,0.3997,0,USD,0,1,Consumer discretionary,0,8.0,5-10 yrs,1
1,2016,Brazil,7.5,7.45,7.41,0.25,67.3332,0.34,0.0202773900873297,0.0107911198987646,49.1012254191341,0.434415280818939,8.3,1714.28,7.75,0.3,-0.960426509,11.0,11.0,17.7,24088.85,0.8006,7.269099999999999,0.052,1,USD,1,1,Energy,0,11.0,>10 yrs,0
1,2012,India,7.75,9.2,9.42,1.75,51.0015,0.08,0.0223844668052482,0.0225768219227338,51.8885076473311,0.433532446622849,5.5,1434.018,9.5,0.3,-1.289309859,11.0,11.0,17.26,19113.69,0.0,3.7295,0.0296,1,USD,1,1,Utilities,0,3.0,5-10 yrs,1
2,2017,Malaysia,6.25,6.2,5.6,0.25,65.8009,0.9,0.0175260584544546,0.0086370578245442,48.794021399068,0.467568516731262,6.8,1957.97,6.5,0.3,-0.774099052,12.0,12.0,9.89,22192.55,2.6243000000000003,10.1247,0.0023,1,USD,1,1,Utilities,0,7.0,>10 yrs,1
2,2016,Indonesia,6.75,6.7,6.63,0.25,66.8909,0.37,0.0204505833262499,0.0130984527609766,49.1012254191341,0.434415280818939,8.3,1714.28,7.0,0.3,-0.960426509,11.0,11.0,14.2,22924.96,1.1506,8.5868,0.6784,1,INR,1,1,Utilities,0,1.0,>10 yrs,0
4,2011,South Africa,1.625,3.075,3.305,1.75,30.4571,0.07,0.0180815668976687,0.0131680632188637,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,27.41,18218.82,0.0,0.2748,0.0055,1,INR,1,1,Energy,0,1.0,0-5 yrs,1
4,2018,Malaysia,6.25,6.2,4.3100000000000005,0.25,4.1087,2.19,0.0360063256514569,0.0214488854196147,60.2183479373178,0.600381433963776,1.8,9629.603,6.5,0.3,-0.459640145,9.0,9.0,16.44,21724.66,5.7410000000000005,18.1459,0.0071,1,MYR,1,1,Utilities,1,5.0,>10 yrs,1
2,2015,Malaysia,6.95,6.95,7.13,0.3,2.590945455,0.12,0.0250658579906922,0.0257320704201741,66.4778973468372,0.52715677022934,6.1,10973.586,7.25,0.3,-1.495309711,11.0,11.0,13.97,22376.54,0.0,1.7664,0.4,0,INR,1,1,Energy,1,16.0,>10 yrs,1
4,2016,Indonesia,6.9572685,6.9072685,6.807268499999999,0.25,12998.0,0.4,0.0249998532873392,0.0261907126678544,39.4024246939413,0.283860296010971,5.0,3604.99,7.2072685,0.3,-0.379699737,11.0,11.0,14.07,30551.2,0.35,2.7297,0.0011,0,BRL,1,1,Utilities,1,3.0,0-5 yrs,0
1,2015,India,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.0043,1,ZAR,1,1,Energy,1,9.0,>10 yrs,0
4,2021,Turkey,5.37,5.32,5.54,0.25,20.0461,0.08,0.0362194753415904,0.0183829213713993,35.1504975428107,0.32231593132019,5.7,10180.182,5.62,0.3,-0.688360929,13.0,13.0,31.12,23117.64,10.3631,8.4653,1.0575,0,BRL,1,1,Materials,1,18.0,0-5 yrs,0
3,2022,Mexico,3.0463,4.2463,2.8663,1.5,4.3993,1.68,0.0119059842115851,0.0099932637261864,113.293637089939,0.727465748786926,8.7,12465.612,4.5463,0.3,0.140358165,14.0,14.0,25.56,20214.25,5.6328000000000005,1.6819,0.5,1,THB,1,1,Industrials,1,15.0,>10 yrs,0
1,2022,South Africa,12.25,12.2,12.42,0.25,13.53488571,0.08,0.0556373059110714,0.0753170147315578,54.5000735596235,0.563018500804901,5.5,10621.965,12.5,0.3,-1.039865017,5.0,5.0,33.32,22033.8,5.4756,12.7769,0.0638,0,MYR,1,1,Consumer staples,0,9.404124616059676,5-10 yrs,0
4,2011,Brazil,3.7016666666666698,5.15166666666667,5.3816666666666695,1.75,7.5769,0.07,0.0421430963605889,0.0313630050177105,118.970675992703,0.40332356095314,3.2,8799.477,5.45166666666667,0.3,0.02403157,14.0,14.0,27.41,18218.82,0.0,0.1518,0.5,0,USD,1,1,Utilities,0,10.0,>10 yrs,1
2,2009,Brazil,7.5,8.95,9.1,1.75,2.3161,0.15,0.0387020129104187,0.0635440286744198,47.4942898437646,0.516129791736603,-0.1,8851.059,9.25,0.3,0.163664222,11.0,11.0,30.04,13059.04,0.0,0.6596,0.0102,1,INR,1,1,Energy,0,10.0,>10 yrs,0
4,2011,Mexico,4.25,5.7,5.93,1.75,47.6905,0.07,0.021290772404611,0.0200549595324301,51.2892331325282,0.484724432229996,5.2,1449.604,6.0,0.3,-1.32679534,11.0,11.0,27.41,18218.82,0.0,3.3574,0.0443,0,INR,1,1,Utilities,1,16.0,5-10 yrs,0
4,2012,Mexico,1.25,2.45,2.59,1.5,30.9442,0.16,0.0138963254072947,0.0115358570567955,136.230998631992,0.617483973503113,7.2,5860.583,2.75,0.3,-1.216630697,13.0,13.0,16.64,22170.6,0.0,0.6847000000000001,0.0046,1,BRL,1,1,Energy,0,8.0,5-10 yrs,0
1,2015,Brazil,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,1.0,1,INR,1,1,Utilities,1,7.0,>10 yrs,0
4,2012,Turkey,5.75,6.95,7.09,1.5,2.0269,0.16,0.041704523229849,0.0293824564863742,62.5192931966295,0.541808545589447,1.9,12782.844,7.25,0.3,0.045961641,12.0,12.0,16.64,22170.6,0.0,6.6149,0.0038,1,USD,1,1,Utilities,1,3.0,>10 yrs,0
1,2020,Malaysia,5.8404,5.7904,4.5404,0.25,14.4136,1.55,0.0346763567927574,0.0301871996091706,108.952583985967,0.513241291046143,-6.0,5672.278,6.0904,0.3,-0.252887934,9.0,9.0,33.42,27165.67,0.5043,8.216899999999999,0.0083,0,USD,0,1,Utilities,0,5.0,0-5 yrs,1
1,2016,Indonesia,14.0,13.95,13.91,0.25,4.0556,0.34,0.0352338999455048,0.045580374268742,62.1940069702965,0.550749242305756,-3.3,9117.558,14.25,0.3,-0.38103506,9.0,9.0,17.7,24088.85,1.5748,16.165699999999998,0.0005,1,USD,1,1,Utilities,0,7.0,>10 yrs,1
1,2017,Thailand,12.0,11.95,11.6,0.25,3.1901,0.65,0.0373475990429712,0.0299559976492125,59.4843092982775,0.57053142786026,1.3,10419.575,12.25,0.3,-0.480093956,9.0,9.0,12.54,32886.18,2.1582,16.489600000000003,0.1285,1,USD,1,1,Energy,1,9.404124616059676,0-5 yrs,0
1,2018,Mexico,6.0,5.95,4.84,0.25,63.6452,1.41,0.0151803449890179,0.0088642506846292,50.3381627463174,0.493920981884003,6.5,1974.378,6.25,0.3,-0.997705162,12.0,12.0,22.47,19051.03,5.6578,13.429799999999998,0.53,1,THB,1,1,Utilities,1,5.0,>10 yrs,1
1,2016,Indonesia,7.5,7.45,7.41,0.25,67.3332,0.34,0.0202773900873297,0.0107911198987646,49.1012254191341,0.434415280818939,8.3,1714.28,7.75,0.3,-0.960426509,11.0,11.0,17.7,24088.85,0.8006,7.269099999999999,0.0701,1,MYR,1,1,Utilities,1,17.0,>10 yrs,0
3,2017,Thailand,6.84727272727273,6.7972727272727305,5.947272727272731,0.25,12.8924,1.15,0.0291519167032179,0.0232231201038975,127.030283858454,0.512811839580536,1.2,6678.292,7.09727272727273,0.3,-0.284803957,11.0,11.0,10.13,18574.57,0.1945,4.742099999999999,0.2069,0,MYR,1,1,Utilities,0,17.0,5-10 yrs,0
2,2021,Mexico,3.65,3.6,3.83,0.25,5.6351,0.07,0.0376659730041135,0.0474876760289866,68.805224677681,0.654686987400055,4.8,8269.709,3.9,0.3,-0.41969654,9.0,9.0,17.9,22550.07,11.3598,20.782300000000003,0.0038,0,USD,1,1,Materials,0,6.0,>10 yrs,0
1,2022,Brazil,6.32,6.2700000000000005,6.49,0.25,20.5074,0.08,0.0350931777059074,0.0164320852738794,34.3332804057927,0.32231593132019,3.9,11259.75,6.57,0.3,-0.691959739,12.0,12.0,33.32,22033.8,13.071,8.950299999999999,0.6106,0,MXN,1,1,Utilities,1,5.0,5-10 yrs,1
4,2006,Thailand,1.5,5.6,0.75,4.5,46.0105,5.25,0.0098996519291251,0.0133909782552091,43.6277524334268,0.555703580379486,8.1,802.014,6.0,0.4,-1.065184236,11.0,9.0,11.66,12467.29,0.0,0.1543999999999999,0.0457,1,USD,1,1,Materials,0,8.0,0-5 yrs,1
3,2021,Malaysia,5.25,5.2,5.4,0.25,5.0285,0.1,0.0383884856589101,0.0370457491421954,68.805224677681,0.654686987400055,4.8,8269.709,5.5,0.3,-0.41969654,9.0,9.0,16.11,23529.34,15.6825,22.582300000000004,0.106,0,INR,1,1,Materials,1,12.0,5-10 yrs,0
2,2015,India,13.45,13.45,13.63,0.3,3.1414,0.12,0.0319902344074825,0.0375792405011287,66.829700644229,0.572683990001678,-3.5,9182.996,13.75,0.3,-0.331864446,11.0,11.0,13.97,22376.54,1.0249,15.705699999999997,0.0237,0,USD,1,1,Materials,1,14.0,>10 yrs,0
4,2015,Turkey,13.95,13.95,14.13,0.3,3.9032,0.12,0.0351472021928693,0.0412901295195053,66.829700644229,0.572683990001678,-3.5,9182.996,14.25,0.3,-0.331864446,11.0,11.0,14.67,27336.31,1.5748,16.165699999999998,0.351,1,ZAR,1,1,Utilities,0,19.0,5-10 yrs,1
4,2011,Mexico,4.25,5.7,5.93,1.75,47.6905,0.07,0.021290772404611,0.0200549595324301,51.2892331325282,0.484724432229996,5.2,1449.604,6.0,0.3,-1.32679534,11.0,11.0,27.41,18218.82,0.0,3.3574,0.0106,1,USD,1,1,Energy,1,5.0,>10 yrs,0
1,2021,Brazil,2.15,2.1,2.31,0.25,5.3673,0.09,0.0388247374661458,0.0558006604750846,68.805224677681,0.654686987400055,4.8,8269.709,2.4,0.3,-0.41969654,9.0,9.0,23.35,17911.83,10.6132,20.7823,0.0421,0,BRL,0,1,Consumer staples,1,3.0,5-10 yrs,0
1,2021,India,2.15,2.1,2.31,0.25,5.3673,0.09,0.0388247374661458,0.0558006604750846,68.805224677681,0.654686987400055,4.8,8269.709,2.4,0.3,-0.41969654,9.0,9.0,23.35,17911.83,10.6132,20.7823,0.0049,0,MYR,0,1,Materials,0,2.0,5-10 yrs,0
2,2010,India,4.25,5.7,5.8,1.75,45.4509,0.2,0.0195051700600369,0.0145537444980337,50.5553749785224,0.542141973972321,8.5,1350.634,6.0,0.3,-1.2779845,11.0,10.0,35.54,15644.23,0.0,0.2327999999999999,0.018,1,INR,1,1,Health care,0,12.0,5-10 yrs,0
4,2020,South Africa,15.25,15.2,15.41,0.25,7.533940909,0.09,0.0437041646844348,0.0257760084368222,75.1543951090044,0.582376480102539,1.9,8612.903,15.5,0.3,-1.143863201,6.0,6.0,20.77,24511.59,0.7500000000000001,7.7376,0.0033,0,MYR,1,1,Utilities,0,14.0,5-10 yrs,0
1,2018,Turkey,6.0,5.95,4.84,0.25,63.6452,1.41,0.0151803449890179,0.0088642506846292,50.3381627463174,0.493920981884003,6.5,1974.378,6.25,0.3,-0.997705162,12.0,12.0,22.47,19051.03,5.6578,13.429799999999998,0.0649,1,USD,1,1,Utilities,1,6.0,>10 yrs,0
4,2022,India,8.07,10.52,7.74,2.75,20.0689,3.08,0.0335994533553141,0.0155898483378644,34.3332804057927,0.32231593132019,3.9,11259.75,10.82,0.3,-0.691959739,12.0,12.0,19.84,26940.26,19.7441,12.997600000000002,0.0848,0,USD,1,1,Utilities,0,14.0,0-5 yrs,0
4,2021,India,3.62095238095238,3.57095238095238,3.79095238095238,0.25,14.5913,0.08,0.0370720128124822,0.0277593421554182,93.1672123451215,0.492002218961716,4.7,6983.509,3.87095238095238,0.3,-0.75098139,9.0,9.0,31.12,23117.64,0.8884,9.131900000000002,0.728,1,INR,1,1,Consumer staples,1,17.0,0-5 yrs,0
4,2014,Thailand,7.2,7.2,7.41,0.3,2.210940909,0.09,0.0240314824223238,0.0269088953500182,63.4672183288945,0.54854542016983,4.9,12079.287,7.5,0.3,-1.086035967,11.0,11.0,14.29,19159.67,0.0,1.2168,0.0061,0,THB,1,1,Utilities,0,17.0,>10 yrs,0
4,2012,Thailand,7.5,8.7,8.84,1.5,54.35,0.16,0.023091892684258,0.0268505612508657,51.8885076473311,0.433532446622849,5.5,1434.018,9.0,0.3,-1.289309859,11.0,11.0,16.64,22170.6,0.0,5.438000000000001,0.5475,1,INR,1,1,Energy,0,13.0,>10 yrs,0
2,2011,Brazil,4.0,5.7,5.9,2.0,44.9143,0.1,0.0201414094420913,0.0165755732477296,51.2892331325282,0.484724432229996,5.2,1449.604,6.0,0.3,-1.32679534,11.0,11.0,18.3,16742.34,0.0,2.1663,0.0166,1,INR,1,1,Utilities,1,5.0,>10 yrs,1
2,2019,Turkey,6.25,6.2,4.08,0.25,3.8407,2.42,0.0377952519287063,0.0394960820705422,62.7905050746971,0.643020868301392,1.2,9364.237,6.5,0.3,-0.714393616,9.0,9.0,18.86,23832.26,6.257900000000001,18.3731,0.0023,0,USD,1,1,Consumer staples,0,19.0,0-5 yrs,0
2,2019,South Africa,22.25,22.2,20.08,0.25,5.461628571,2.42,0.0428474758314293,0.0754115095430216,65.5093792451602,0.554367542266846,0.8,9145.817,22.5,0.3,-1.3781358,7.0,7.0,18.86,23832.26,0.6,5.424099999999999,0.0846,0,INR,1,1,Communications,1,1.0,0-5 yrs,0
2,2007,Brazil,1.0,5.25,0.75,5.0,43.7936,5.25,0.0100392391302619,0.009658564696556,45.6277647457138,0.493691951036453,7.7,1022.732,6.0,0.75,-1.154295802,11.0,9.0,12.78,11730.96,0.0,0.1558999999999999,0.1488,1,THB,1,1,Consumer staples,0,15.0,5-10 yrs,0
4,2016,Indonesia,6.9572685,6.9072685,6.807268499999999,0.25,12998.0,0.4,0.0249998532873392,0.0261907126678544,39.4024246939413,0.283860296010971,5.0,3604.99,7.2072685,0.3,-0.379699737,11.0,11.0,14.07,30551.2,0.35,2.7297,0.0802,0,MXN,1,1,Energy,1,10.0,>10 yrs,1
2,2021,Malaysia,0.25,0.2,0.43,0.25,30.7948,0.07,0.0129413787611465,0.0155516195017659,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,17.9,22550.07,2.8849,2.8027,0.175,0,TRY,1,1,Industrials,0,9.404124616059676,5-10 yrs,1
1,2018,India,5.073601905,5.0236019050000005,3.913601905,0.25,13413.0,1.41,0.0246921689015332,0.0048027916808316,38.8054496665639,0.285071492195129,5.2,3945.583,5.323601905,0.3,-0.552077413,12.0,12.0,22.47,19051.03,0.35,5.226099999999999,0.006,0,USD,1,1,Energy,1,10.0,>10 yrs,0
3,2011,Mexico,1.125,3.075,3.305,2.25,30.4995,0.07,0.0178132479117306,0.0141082102851523,130.672937960862,0.645829498767853,0.8,5492.115,3.375,0.3,-1.133533716,13.0,13.0,31.82,19621.82,0.0,0.1662,0.0107,1,USD,1,1,Energy,0,21.0,>10 yrs,1
2,2012,Brazil,3.25,4.7,4.86,1.75,1.780904545,0.14,0.0383029883558994,0.029806090866607,51.8380733353553,0.532826960086823,4.8,11637.915,5.0,0.3,-1.22053194,10.0,10.0,26.66,25315.06,0.0,0.6527999999999998,0.4,0,USD,1,1,Utilities,0,2.0,>10 yrs,1
1,2021,Brazil,2.15,2.1,2.31,0.25,5.3673,0.09,0.0388247374661458,0.0558006604750846,68.805224677681,0.654686987400055,4.8,8269.709,2.4,0.3,-0.41969654,9.0,9.0,23.35,17911.83,10.6132,20.7823,0.065,0,MYR,0,1,Consumer discretionary,0,16.0,0-5 yrs,0
1,2015,India,5.496153846153851,5.496153846153851,5.68615384615385,0.3,11.5527,0.11,0.026312601855339,0.0172354177683591,127.203244242731,0.462852537631989,1.3,6256.667,5.79615384615385,0.3,-0.220544875,12.0,12.0,13.04,21909.18,0.1364,1.4721,0.0087,1,BRL,1,1,Energy,0,9.404124616059676,>10 yrs,0
2,2019,India,8.27,8.219999999999999,6.1,0.25,19.2442,2.42,0.0285350145174167,0.0352115537066187,35.5550616993441,0.32155567407608,-0.3,10259.746,8.52,0.3,-0.843628824,14.0,14.0,18.86,23832.26,2.7407,3.1956,0.1225,1,USD,1,1,Consumer discretionary,0,16.0,0-5 yrs,0
1,2017,Malaysia,6.608244091,6.558244091000001,6.208244091,0.25,13343.0,0.65,0.0249941676170761,0.0214744277713819,38.7323495613041,0.277318447828293,5.1,3885.967,6.858244091,0.3,-0.5049389,11.0,11.0,12.54,32886.18,0.35,2.7297,0.1864,0,MYR,1,1,Energy,0,4.0,5-10 yrs,1
1,2022,India,6.32,6.2700000000000005,6.49,0.25,20.5074,0.08,0.0350931777059074,0.0164320852738794,34.3332804057927,0.32231593132019,3.9,11259.75,6.57,0.3,-0.691959739,12.0,12.0,33.32,22033.8,13.071,8.950299999999999,1.0,1,THB,1,1,Industrials,0,16.0,5-10 yrs,0
3,2012,Thailand,7.5,8.7,8.84,1.5,55.9424,0.16,0.022948519711802,0.0267246683009444,51.8885076473311,0.433532446622849,5.5,1434.018,9.0,0.3,-1.289309859,11.0,11.0,17.98,23764.51,0.0,4.5154000000000005,0.35,1,MYR,1,1,Energy,0,15.0,>10 yrs,0
4,2015,Turkey,7.45,7.45,7.63,0.3,66.1667,0.12,0.020664361805684,0.0093228580299091,51.8675240772184,0.449610769748688,8.0,1590.174,7.75,0.3,-0.954773545,11.0,11.0,14.67,27336.31,0.6608,7.139099999999999,0.0315,1,MYR,1,1,Utilities,0,5.0,>10 yrs,0
4,2011,Malaysia,3.57352381,5.02352381,5.25352381,1.75,8823.0,0.07,0.0347899691837259,0.0137636967397231,30.0821993577662,0.280087143182755,6.2,3690.097,5.32352381,0.3,-0.770114183,10.0,10.0,27.41,18218.82,0.0,0.15,0.0108,0,BRL,1,1,Utilities,1,16.0,>10 yrs,1
1,2021,Mexico,4.0,3.95,4.16,0.25,73.1106,0.09,0.0135031582284779,0.0150059573565524,50.1421581396974,0.582220196723938,9.7,2250.179,4.25,0.3,-0.691997945,11.0,11.0,23.35,17911.83,11.442,20.017900000000004,0.0248,0,MYR,1,1,Materials,1,14.0,5-10 yrs,1
4,2012,Malaysia,7.5,8.7,8.84,1.5,54.35,0.16,0.023091892684258,0.0268505612508657,51.8885076473311,0.433532446622849,5.5,1434.018,9.0,0.3,-1.289309859,11.0,11.0,16.64,22170.6,0.0,5.438000000000001,0.3803,1,INR,1,1,Energy,1,3.0,>10 yrs,0
4,2017,Turkey,6.75,6.7,5.85,0.25,3.1325,1.15,0.0363083226512864,0.0260975635411376,59.4843092982775,0.57053142786026,1.3,10419.575,7.0,0.3,-0.480093956,9.0,9.0,11.43,23726.95,4.3329,17.3692,0.0047,1,MYR,1,1,Utilities,1,19.0,>10 yrs,0
3,2021,Malaysia,5.25,5.2,5.4,0.25,5.0285,0.1,0.0383884856589101,0.0370457491421954,68.805224677681,0.654686987400055,4.8,8269.709,5.5,0.3,-0.41969654,9.0,9.0,16.11,23529.34,15.6825,22.582300000000004,0.0226,0,INR,0,1,Industrials,0,6.0,>10 yrs,0
2,2021,India,0.25,0.2,0.43,0.25,30.7948,0.07,0.0129413787611465,0.0155516195017659,164.075002469495,0.723730862140656,1.5,7237.318,0.5,0.3,-0.568726182,13.0,13.0,17.9,22550.07,2.8849,2.8027,0.0784,1,MYR,1,1,Industrials,0,9.404124616059676,0-5 yrs,0
3,2008,Thailand,0.75,5.25,3.99,5.25,42.7633,2.01,0.0144897709085615,0.0172441645973175,49.559366687116,0.565971970558167,3.1,993.503,6.0,0.75,-1.109707355,11.0,9.0,21.99,12943.17,0.0,0.1591,0.0031,1,MXN,1,1,Energy,1,15.0,5-10 yrs,1
4,2011,India,9.25,10.7,10.93,1.75,1.7492,0.07,0.0403204614740478,0.0326172985703481,58.0784911048748,0.522340774536133,4.0,13631.421,11.0,0.3,-0.132575423,12.0,12.0,27.41,18218.82,0.0,5.5368,0.2066,0,MXN,1,1,Energy,1,12.0,5-10 yrs,1
3,2013,Brazil,1.5,2.2,2.41,1.0,30.816,0.09,0.0128910622224833,0.0153529447799494,142.363202683937,0.676355183124542,2.7,6168.268,2.5,0.3,-1.311682701,13.0,13.0,16.61,21941.48,0.0,0.7712,0.4,1,USD,1,1,Industrials,1,3.0,0-5 yrs,0
1,2011,Thailand,1.2841,2.7341,2.8641,1.75,3.0595,0.17,0.0144187585227984,0.0157489066429634,108.425936705379,0.611761748790741,5.3,10397.902,3.0341,0.3,0.077409767,14.0,14.0,21.01,16075.88,0.0,0.0,0.2311,0,USD,0,1,Utilities,0,18.0,>10 yrs,0
